,Barometer,Temp,NO,PM-10,RH,Radiation,WindDir,SO2,NOx,NO2,Compass,PM-2-5,CO,PM-1,O3,Wind Spd,TSP,time,WinDir1,Temp1,ASKQ,Wind Spd (sai)
1696,1003.815864,25.49661506,16.2,17.74,93.62,75.21,139.8338181,41.05,69.996,84.86,264.84,8.17,938.9,4.44,32.06,0.621400297,30.55,2019-06-24 19:00:00,236.26,26.85,1002.91,0.76
1697,1004.185772,25.24854696,3.53,15.24,92.96,14.08,97.36834788,37.92,43.164,62.23,264.95,6.51,889.28,3.45,37.98,2.546234843,25.53,2019-06-24 20:00:00,209.0,26.93,1003.02,0.56
1698,1004.157674,31.50446732,8.71,16.34,94.58,0.05,109.8643147,27.65,48.828,63.16,264.83,6.43,1148.82,3.19,30.33,0.945480999,30.96,2019-06-24 21:00:00,155.87,26.87,1003.92,0.49
1699,1003.668645,29.04322524,24.34,21.92,96.07,136.10501570617635,157.290608,32.31,93.516,109.25,264.89,10.24,1637.35,5.24,16.09,3.051021009,40.05,2019-06-24 22:00:00,100.52,26.88,1004.71,0.47
1700,1009.897269,28.75787427,12.26,18.6,96.82,101.59354082793288,149.1585265,34.47,71.724,93.6,265.0,7.75,980.88,3.9,17.37,1.155451925,30.44,2019-06-24 23:00:00,111.62,26.79,1005.33,0.7
1701,1012.512469,24.21693265,5.99,15.55,96.25,49.42218499892988,114.829576,31.17,54.336,75.98,264.95,5.69,725.17,2.95,17.78,2.025387438,26.85,2019-06-25 00:00:00,107.84,26.84,1004.36,0.59
1702,1005.373927,24.68383083,6.38,17.56,95.58,115.0791056645503,121.2622276,28.87,55.74,77.59,264.73,6.74,904.55,3.5,15.46,2.088062707,32.01,2019-06-25 01:00:00,214.77,26.96,1004.32,0.49
1703,1007.446591,27.65052895,16.2,18.51,96.66,132.07519676292213,171.8466319,29.74,57.324,65.0,264.94,7.42,1125.92,3.93,14.39,1.636877075,30.29,2019-06-25 02:00:00,177.48,26.89,1005.35,0.51
1704,1007.487422,28.79917007,45.29,23.9,97.34,29.335309970560047,175.187844,28.52,80.424,56.56,264.85,8.09,1125.92,4.13,13.79,0.775870666,42.43,2019-06-25 03:00:00,143.19,26.88,1003.7,0.54
1705,1007.234288,24.82544525,55.66,23.6,97.67,-27.94193549681586,89.96597506,25.36,90.804,56.93,264.84,7.76,965.62,3.82,13.86,0.734193274,40.85,2019-06-25 04:00:00,132.32,26.95,1002.06,0.47
1706,1004.821201,28.96660722,32.15,23.25,96.95,44.763300315764354,121.8343493,29.84,88.464,89.33,264.88,6.68,790.05,3.12,13.88,1.320875429,41.26,2019-06-25 05:00:00,125.51,27.39,1003.17,0.76
1707,1005.760411,30.10180033,13.97,23.52,97.02,63.05835328430476,82.71025092,31.5,78.012,100.85,264.84,6.56,610.67,2.99,14.6,0.408696284,41.29,2019-06-25 06:00:00,121.57,27.54,1004.59,0.7
1708,1009.439564,25.24340454,39.42,25.65,97.51,19.79,121.7220676,40.7,97.644,92.57,264.7,7.08,652.65,3.28,14.94,1.793393687,47.53,2019-06-25 07:00:00,137.29,27.47,1004.96,0.81
1709,1010.210799,27.75079678,71.86,28.16,95.27,83.9,166.9151492,39.37,123.444,83.27,264.22,8.12,759.52,3.69,14.64,1.874350639,50.78,2019-06-25 08:00:00,140.25,28.13,1002.61,0.93
1710,1005.48023,24.83513359,72.62,27.93,90.65,196.62,159.6177437,55.36,125.316,85.07,264.16,8.56,790.05,4.11,18.87,1.044298538,54.97,2019-06-25 09:00:00,122.86,29.65,1004.38,0.79
1711,1007.563469,29.31271645,28.17,19.52,86.01,412.9,149.3673044,35.62,71.256,68.48,264.31,6.32,503.8,2.95,35.52,0.581954081,34.92,2019-06-25 10:00:00,122.6,31.17,1006.04,1.22
1712,1006.331737,28.75846345,11.79,18.91,81.61,688.8,143.4564375,20.48,36.924,39.79,264.71,5.59,1940.78,2.38,53.83,1.672698226,44.59,2019-06-25 11:00:00,125.88,32.19,1005.85,1.72
1713,1004.418568,24.68152583,13.18,36.81,76.34,841.69,100.1775361,11.88,33.672,32.56,264.0,10.08,286.25,3.66,79.07,1.899174516,73.34,2019-06-25 12:00:00,135.41,33.3,1005.08,1.71
1714,1008.251186,30.26047613,4.32,21.65,74.71,761.52,125.3962842,1.05,22.98,29.4,264.11,6.56,274.8,2.73,97.0,2.33257826,38.31,2019-06-25 13:00:00,126.85,33.72,1004.53,1.76
1715,1010.623964,31.27986569,5.18,19.11,73.59,559.74,102.8648541,1.69,30.216,39.41,264.33,5.88,263.35,2.64,88.99,1.065387942,32.07,2019-06-25 14:00:00,116.04,34.12,1003.91,1.52
1716,1011.549393,26.660507,3.42,15.21,72.79,350.17,176.9391173,0.01,17.976,22.94,264.43,5.04,309.15,2.24,98.06,1.601009093,25.05,2019-06-25 15:00:00,141.24,34.24,1003.45,1.57
1717,1011.509768,25.12348567,5.29,15.72,73.32,360.15,121.2339734,25.035998870919556,19.38,22.26,264.39,5.22,370.22,2.3,105.37,2.618641107,29.01,2019-06-25 16:00:00,145.06,34.26,1002.96,1.89
1718,1004.028469,30.25011518,3.38,18.43,76.03,321.67,91.75171636,21.89554249068869,17.22,21.79,264.32,5.84,354.95,2.68,99.64,2.481598166,32.99,2019-06-25 17:00:00,119.22,34.26,1002.45,1.57
1719,1002.67165,24.48775837,14.87,23.14,77.83,241.77,173.2805731,0.2,69.732,86.52,264.25,7.5,349.23,3.61,67.26,0.707699631,42.94,2019-06-25 18:00:00,110.76,33.81,1002.13,1.39
1720,1008.023457,27.75550844,22.83,25.56,78.95,122.55,192.9906251,11.47,115.128,145.47,264.44,8.63,351.13,4.26,35.45,2.18485543,46.72,2019-06-25 19:00:00,116.47,32.91,1002.07,1.63
1721,1003.567359,26.37348496,16.73,22.2,79.14,32.94,189.1052801,30.06,102.54,135.11,264.84,7.91,339.68,3.86,30.19,0.798174717,41.36,2019-06-25 20:00:00,123.83,32.16,1002.6,1.62
1722,1012.747032,24.30859342,2.59,16.95,81.45,0.22,104.5091121,15.32,45.516,67.36,265.0,5.3,503.8,2.54,40.95,1.99883488,33.82,2019-06-25 21:00:00,101.15,31.3,1003.33,0.91
1723,1005.550219,25.88532514,1.72,14.26,83.48,263.8368418368518,122.9414386,2.7,22.584,32.77,265.0,4.52,931.27,2.35,45.14,2.187056188,27.71,2019-06-25 22:00:00,95.35,30.72,1004.28,0.64
1724,1004.931268,24.73110032,1.73,18.13,83.54,263.05527585558593,155.4986818,32.578157102547415,20.412,29.34,264.95,5.77,1324.38,2.93,41.33,1.783989689,36.26,2019-06-25 23:00:00,92.09,30.47,1005.0,0.54
1725,1007.394945,28.87446156,1.89,21.24,83.45,271.7971259946062,102.4947898,30.584156220701225,27.24,39.81,264.89,6.43,1259.5,3.12,36.65,1.026972549,42.05,2019-06-26 00:00:00,116.04,30.24,1005.43,0.59
1726,1006.76281,30.40663637,2.48,20.45,86.28,0.03,140.1338777,0.26,30.264,43.64,264.89,5.67,748.07,2.62,37.37,1.712744448,41.04,2019-06-26 01:00:00,185.19,29.42,1005.36,1.24
1727,1008.467641,29.7310945,2.03,14.82,92.69,129.21260933390295,135.1253652,2.95,17.676,24.6,264.93,4.4,354.95,1.93,46.67,1.801736167,27.83,2019-06-26 02:00:00,181.03,27.93,1004.37,1.0
1728,1007.151533,28.76196986,2.31,14.39,95.18,87.2531699925712,76.09578159,8.37,24.996,35.63,264.84,4.33,477.08,1.89,31.41,1.543838506,27.96,2019-06-26 03:00:00,168.37,28.02,1003.29,0.68
1729,1005.675957,24.55319758,1.58,14.56,97.12,4.510983107629727,159.0097983,10.65,23.736,34.79,264.91,4.33,538.15,1.94,23.82,0.701137594,30.28,2019-06-26 04:00:00,138.41,28.02,1002.81,0.43
1730,1003.277934,28.6598594,19.75,20.34,97.32,-0.487979257995903,105.1853875,14.45,52.56,52.08,264.75,5.64,496.17,2.64,15.47,1.170119699,38.7,2019-06-26 05:00:00,138.52,28.08,1001.65,0.61
1731,1010.959145,27.28137373,69.54,25.87,96.27,-36.546063947298535,170.5965184,33.45,112.392,69.51,264.32,8.03,431.28,4.04,11.13,0.966227057,47.41,2019-06-26 06:00:00,129.35,28.47,1000.46,0.52
1732,1001.493021,23.89569776,99.27,29.01,96.4,32.34,191.5404827,36.25,134.1,57.97,264.23,9.64,553.42,5.0,11.55,2.923823886,51.05,2019-06-26 07:00:00,114.41,28.79,1001.56,0.47
1733,1007.940955,26.74899434,108.01,30.31,92.41,171.62,106.1410382,50.0,141.912,56.77,264.31,10.2,763.33,5.54,14.23,1.973535383,52.73,2019-06-26 08:00:00,107.47,29.98,1002.75,0.81
1734,1006.446366,25.9660921,52.96,20.89,86.33,381.18,170.917799,37.6,83.964,50.38,264.38,7.0,362.58,3.55,20.66,1.631658429,34.92,2019-06-26 09:00:00,118.31,31.56,1002.96,1.35
1735,1010.741393,28.73045765,20.36,17.34,83.92,413.39,85.05722184,14.7,48.72,45.13,264.49,5.15,381.67,2.3,34.7,1.53665579,31.44,2019-06-26 10:00:00,136.2,32.12,1003.24,1.45
1736,1007.441173,28.15547533,30.76,18.12,77.99,585.7,83.11387097,4.67,73.968,68.77,264.51,5.55,435.1,2.63,45.2,1.755954126,36.02,2019-06-26 11:00:00,193.48,32.53,1003.02,1.69
1737,1009.313389,30.11722086,31.59,16.93,70.69,809.3,147.705457,3.43,73.596,66.9,264.8,5.9,400.75,3.04,68.27,1.571911473,34.45,2019-06-26 12:00:00,189.04,33.3,1002.51,1.69
1738,1007.347962,25.55235645,2.84,16.53,66.82,835.17,109.3847582,2.57,17.268,22.7,264.38,5.75,396.93,3.05,109.18,1.146488742,32.79,2019-06-26 13:00:00,146.75,34.1,1000.76,1.93
1739,1005.231849,29.21272235,2.4,16.34,63.79,641.1,98.80473998,3.07,14.112,18.45,264.27,5.52,377.85,2.91,126.55,1.585227985,31.21,2019-06-26 14:00:00,163.69,34.82,999.89,1.83
1740,1011.222651,24.56407028,1.98,15.75,60.52,321.77,118.4280675,3.82,12.096,15.93,264.0,5.23,427.47,2.75,131.85,1.769675719,29.03,2019-06-26 15:00:00,188.59,35.58,1000.38,1.4
1741,1001.365819,24.78346018,2.01,15.26,55.36,218.1,85.56872792,6.41,10.524,13.42,264.0,4.38,362.58,2.09,125.08,1.154911027,28.47,2019-06-26 16:00:00,247.11,36.54,999.58,1.53
1742,1005.253119,26.68663347,2.26,14.73,53.05,155.82,93.18517734,6.95,12.384,15.93,264.0,4.2,263.35,1.9,123.43,0.710240411,29.98,2019-06-26 17:00:00,246.72,36.92,998.84,1.48
1743,1011.126543,30.04610532,5.54,18.75,64.72,165.78,199.6357507,10.01,48.156,66.97,264.19,5.35,282.43,2.47,95.32,1.672193035,40.12,2019-06-26 18:00:00,130.68,35.77,998.43,1.44
1744,999.7700235,21.88598665,5.01,22.35,75.5,104.13,175.2091459,5.16,52.164,73.97,264.64,6.5,469.45,3.26,82.65,0.694569633,51.54,2019-06-26 19:00:00,92.18,33.9,998.49,1.4
1745,1001.651969,26.60512872,2.39,21.32,76.52,36.13,78.49357848,1.48,22.5,31.58,264.53,6.77,1145.0,3.64,81.58,3.069358853,46.5,2019-06-26 20:00:00,101.71,32.86,997.71,1.22
1746,1007.05314,30.36138795,1.83,18.74,78.87,235.23638760591348,95.0597197,27.483256574156563,15.912,22.06,264.55,6.1,1038.13,3.22,70.03,1.277493886,37.46,2019-06-26 21:00:00,102.97,32.23,998.58,1.15
1747,1007.41082,25.86902762,1.97,15.45,81.58,226.43642056734825,71.01622145,25.21256259499065,11.664,15.21,264.78,5.1,725.17,2.63,61.0,1.873741509,31.95,2019-06-26 22:00:00,101.55,31.88,1000.53,1.07
1748,1003.244436,25.13540504,1.63,16.47,88.14,0.02,234.1057161,30.78246854453358,12.612,17.26,264.71,5.97,774.78,2.76,55.28,2.575089926,31.28,2019-06-26 23:00:00,156.58,30.24,1001.23,1.87
1749,1007.874345,30.01799398,1.96,10.8,96.31,0.04,115.9927513,24.89430788091657,19.14,26.99,264.79,4.28,248.08,1.9,47.21,0.976839491,19.17,2019-06-27 00:00:00,146.39,28.56,1001.07,1.46
1750,1005.107386,23.28587892,2.21,12.16,95.44,0.08,121.1835762,31.00849732988008,22.212,31.44,264.7,5.11,858.75,2.71,34.1,0.5982049,20.22,2019-06-27 01:00:00,115.91,28.54,998.84,0.85
